t_value	real_part	imag_part	amplitude
10.33	3.892381950269757e-07	-9.001844521161051e-07	9.807336133219e-07
10.34	4.332016523193703e-07	-8.474997685608118e-07	9.51798050682424e-07
10.35	4.7218504708996604e-07	-7.926353075741837e-07	9.226209674121732e-07
10.36	5.061096116595472e-07	-7.36053508120902e-07	8.932646337067557e-07
10.370000000000001	5.349380032983957e-07	-6.782139522792441e-07	8.637898080199298e-07
10.38	5.586732042884979e-07	-6.195698239512604e-07	8.34255665812929e-07
10.39	5.773571350610221e-07	-5.605645355654206e-07	8.047197399961971e-07
10.4	5.910690008817936e-07	-5.016285445195315e-07	7.752378734815433e-07
10.41	5.999233940577222e-07	-4.4317637888332155e-07	7.458641843780075e-07
10.42	6.040681749118701e-07	-3.856038895644991e-07	7.166510445039678e-07
10.43	6.036821558212227e-07	-3.292857437599669e-07	6.87649072056753e-07
10.44	5.98972613427703e-07	-2.7457317208695923e-07	6.589071394865193e-07
10.450000000000001	5.901726547201561e-07	-2.2179197933814244e-07	6.304723978717606e-07
10.46	5.77538463045345e-07	-1.71240826350896e-07	6.023903193994049e-07
10.47	5.613464502435339e-07	-1.231897880437463e-07	5.747047599239799e-07
10.48	5.418903410249961e-07	-7.787919027229431e-08	5.474580440304579e-07
10.49	5.194782154149803e-07	-3.551872581014112e-08	5.206910755658375e-07
10.5	4.944295346054049e-07	3.713152514185552e-09	4.944434772466019e-07
10.51	4.670721748719434e-07	3.9669565680033156e-08	4.687537636977966e-07
10.52	4.377394933567544e-07	7.223527557648989e-08	4.4365955312811586e-07
10.53	4.067674484924569e-07	1.0132649354950775e-07	4.191978237635568e-07
10.540000000000001	3.7449179666559083e-07	1.2689044043824495e-07	3.9540522207532113e-07
10.55	3.412453854021519e-07	1.489046698423274e-07	3.7231843059284043e-07
10.56	3.0735556191867405e-07	1.673761679101665e-07	3.4997460340235566e-07
10.57	2.731417143358223e-07	1.8234024432931901e-07	3.2841187678338873e-07
10.58	2.389129612127951e-07	1.9385923042730893e-07	3.0766995995276337e-07
10.59	2.0496600334696205e-07	2.020210013499165e-07	2.877908051249203e-07
10.6	1.7158315000993972e-07	2.0693734017072935e-07	2.688193447731573e-07
10.61	1.3903052997524383e-07	2.0874216249874288e-07	2.508042636596291e-07
10.620000000000001	1.0755649584984675e-07	2.075896206896765e-07	2.337987391274424e-07
10.63	7.739022836834075e-08	2.0365210713250903e-07	2.178610295266569e-07
10.64	4.874054545922211e-08	1.971181762779658e-07	2.0305471230881024e-07
10.65	2.1794919063482732e-08	1.8819040510410268e-07	1.894482701695374e-07
10.66	-3.2812991101577113e-09	1.7708321158070604e-07	1.7711360971869842e-07
10.67	-2.6345443457116515e-08	1.640206504051585e-07	1.6612301511314845e-07
10.68	-4.727789422761855e-08	1.4923420484495147e-07	1.5654407423566956e-07
10.69	-6.598223502364902e-08	1.3296059294439552e-07	1.484323907199547e-07
10.700000000000001	-8.238521344234048e-08	1.1543960564441674e-07	1.4182251564994344e-07
10.71	-9.64365117055783e-08	9.691199353456823e-08	1.3671845259797354e-07
10.72	-1.0810833545344425e-07	7.761741801601905e-08	1.3308597136433228e-07
10.73	-1.1739483010717201e-07	5.7792481614737626e-08	1.3084921500368877e-07
10.74	-1.2431133531931978e-07	3.766885105660589e-08	1.2989322703204012e-07
10.75	-1.2889348901904936e-07	1.7471485513166792e-08	1.3007222731060077e-07
10.76	-1.311961934247049e-07	-2.5830188399022494e-09	1.3122161847599607e-07
10.77	-1.3129245613107668e-07	-2.2287958127195305e-08	1.331708005322875e-07
10.78	-1.2927211998287374e-07	-4.1447915472873094e-08	1.3575422903877777e-07
10.790000000000001	-1.2524049591818152e-07	-5.988001400962714e-08	1.3881929943500358e-07
10.8	-1.1931691330632109e-07	-7.741502250902615e-08	1.4223083881852475e-07
10.81	-1.116332025148774e-07	-9.389830934426129e-08	1.4587276785417563e-07
10.82	-1.023321245231527e-07	-1.0919064188614814e-07	1.496477864351193e-07
10.83	-9.156576235718401e-08	-1.2316882980291155e-07	1.5347589214945417e-07
10.84	-7.949388895909062e-08	-1.357262120727511e-07	1.5729234890946742e-07
10.85	-6.628232582594754e-08	-1.467729888157132e-07	1.6104551208523182e-07
